employee_id,first_name,last_name,gender,pronouns,age,birth_date,department,business_unit,job_level,job_title,location,manager_id,base_salary,bonus_eligible,bonus_pct,equity_grant,equity_pct,employment_type,employment_status,hire_date,termination_date,ethnicity,marital_status,education_level,pay_frequency,veteran_status,disability_status,cost_center,fte,exemption_status,high_potential_flag,succession_plan_status,aihr_certified,training_count,last_training_date,promotion_count,last_promotion_date,snapshot_date,tenure_months,performance_rating,current_salary,engagement_score,risk_of_exit_score
15,Taylor,Jones,Female,she/her,25,1996-04-30,Sales,Commercial,1,Senior Director,"San Francisco, CA",,95321,True,0.152,True,0.0387,Full-time,Active,2021-04-30,,Hispanic,Married,Bachelor,Monthly,False,False,CC1012,0.5,Non-exempt,True,In plan,False,2,2021-12-30,0,,2021-06-30,2,3.22,95321,60.27779624650475,0.341494894179945
16,Alex,Williams,Male,he/him,29,1992-02-28,Support,Tech,3,Analyst,"Seattle, WA",,72552,False,0.0,True,0.044,Full-time,Terminated,2021-02-28,2024-09-28,White,Single,Bachelor,Monthly,False,False,CC1008,0.8,Exempt,False,Not in plan,False,1,2021-12-28,0,,2021-06-30,4,2.78,72552,55.53498203842468,0.423873830930085
17,Morgan,Jones,Male,he/him,42,1978-02-28,Customer Success,Commercial,3,Director,Remote,,75541,False,0.0,False,0.0,Full-time,Terminated,2020-02-29,2024-06-29,White,Married,Bachelor,Monthly,False,False,CC1011,0.8,Exempt,False,Not in plan,False,0,,0,,2021-06-30,16,2.88,78072,53.66860353785132,0.4566087528125915
18,Jordan,Wilson,Male,she/her,37,1983-08-30,Product,Tech,3,Analyst,Remote,,93920,False,0.0,True,0.0439,Full-time,Active,2020-08-30,,White,Married,Bachelor,Monthly,False,False,CC1002,1.0,Exempt,False,Not in plan,False,3,2020-11-30,0,,2021-06-30,10,2.54,93920,57.02149579382305,0.4260707563169333
19,Robin,Smith,Male,she/her,43,1977-04-30,Operations,Corporate,2,VP,Remote,,67995,False,0.0,False,0.0,Full-time,Active,2020-04-30,,White,Divorced,Bachelor,Monthly,False,False,CC1000,1.0,Exempt,False,Not in plan,False,0,,0,,2021-06-30,14,3.3,69313,71.05543851516474,0.27717066277193436
20,Drew,Garcia,Male,he/him,27,1993-05-30,Finance,Corporate,1,Senior Manager,"Austin, TX",,80825,True,0.196,False,0.0,Full-time,Active,2020-05-30,,White,Single,Master,Monthly,False,False,CC1013,1.0,Non-exempt,False,Not in plan,False,2,2020-07-30,0,,2021-06-30,13,2.85,83002,55.38123312757818,0.4311714834667202
21,Morgan,Davis,Male,she/her,36,1984-04-30,Sales,Commercial,3,Analyst,Remote,,89875,False,0.0,False,0.0,Full-time,Terminated,2020-04-30,2022-09-30,Asian,Single,Associate,Monthly,False,False,CC1004,0.5,Exempt,False,Not in plan,False,2,2021-01-30,0,,2021-06-30,14,2.73,91997,48.30931276066626,0.5243536376156477
22,Alex,Williams,Male,he/him,36,1984-03-30,Engineering,Tech,1,VP,"Seattle, WA",,125932,False,0.0,True,0.0568,Part-time,Active,2020-03-30,,White,Married,Master,Monthly,False,False,CC1014,1.0,Non-exempt,False,Not in plan,False,4,2020-05-30,0,,2021-06-30,15,3.21,130126,65.33405736400117,0.31724583948093027
26,Morgan,Wilson,Female,she/her,34,1985-06-30,Engineering,Tech,1,Analyst,"Seattle, WA",,109499,False,0.0,True,0.0178,Full-time,Terminated,2019-06-30,2021-07-30,White,Married,Bachelor,Monthly,False,False,CC1005,0.8,Non-exempt,False,Not in plan,False,1,2020-03-30,0,,2021-06-30,24,3.24,117519,54.72899531364107,0.4002735090237336
27,Morgan,Miller,Male,he/him,42,1979-04-30,Engineering,Tech,3,VP,Remote,,119504,True,0.053,True,0.0998,Part-time,Terminated,2021-04-30,2023-07-30,White,Divorced,High School,Monthly,False,False,CC1005,1.0,Exempt,False,Not in plan,False,1,2021-09-30,0,,2021-06-30,2,2.99,119504,59.52898072749245,0.39110925309695016
28,Drew,Miller,Female,he/him,35,1985-11-30,Customer Success,Commercial,3,Senior Director,"Austin, TX",,81962,True,0.122,True,0.0147,Full-time,Active,2020-11-30,,Hispanic,Single,PhD,Monthly,False,False,CC1000,1.0,Exempt,True,In plan,False,1,2021-02-28,0,,2021-06-30,7,3.4,81962,65.17825860178203,0.26715014623133226
29,Morgan,Johnson,Male,she/her,34,1985-12-30,Finance,Corporate,3,Manager,"Seattle, WA",,83676,False,0.0,True,0.0248,Full-time,Terminated,2019-12-30,2021-08-30,White,Married,Bachelor,Monthly,False,False,CC1007,1.0,Exempt,False,Not in plan,False,1,2020-01-30,0,,2021-06-30,18,2.36,87320,44.967543611454204,0.5704981471470426
30,Alex,Davis,Female,he/him,35,1984-12-30,Sales,Commercial,1,Manager,"New York, NY",,76225,True,0.169,True,0.058,Part-time,Active,2019-12-30,,White,Single,Bachelor,Monthly,False,False,CC1003,1.0,Non-exempt,False,Not in plan,False,0,,0,,2021-06-30,18,3.15,77448,65.04923667530048,0.36511078572133954
32,Casey,Brown,Female,he/him,42,1978-09-30,Sales,Commercial,1,Manager,"Seattle, WA",,96051,False,0.0,False,0.0,Full-time,Terminated,2020-09-30,2021-10-30,Hispanic,Widowed,Master,Monthly,False,False,CC1018,1.0,Non-exempt,False,Not in plan,False,0,,0,,2021-06-30,9,2.68,96051,50.642622692131646,0.4838395183537908
33,Robin,Jones,Female,he/him,41,1978-09-30,Support,Tech,2,Manager,"Seattle, WA",,63392,False,0.0,True,0.0507,Full-time,Terminated,2019-09-30,2024-07-30,Hispanic,Married,Bachelor,Monthly,False,False,CC1010,1.0,Exempt,True,In plan,False,0,,0,,2021-06-30,21,2.82,65051,61.902334598137315,0.3967882046965052
34,Robin,Smith,Female,she/her,24,1995-09-30,Sales,Commercial,1,Senior Director,"Seattle, WA",,91340,True,0.185,True,0.0272,Full-time,Active,2019-09-30,,White,Married,Associate,Monthly,False,False,CC1001,1.0,Non-exempt,False,Not in plan,False,1,2020-05-30,0,,2021-06-30,21,2.39,95104,43.35466663978781,0.6210707416500709
35,Jamie,Williams,Male,he/him,26,1993-06-30,Engineering,Tech,2,Senior Analyst,Remote,,141027,False,0.0,True,0.0328,Full-time,Active,2019-06-30,,White,Married,Bachelor,Monthly,False,False,CC1014,0.8,Non-exempt,False,Not in plan,False,4,2020-01-30,1,2021-06-30,2021-06-30,24,3.56,155172,69.95648601478983,0.34259800029817955
36,Jordan,Davis,Female,she/her,36,1984-01-30,Customer Success,Commercial,4,Director,"New York, NY",,76090,False,0.0,True,0.0631,Full-time,Active,2020-01-30,,White,Married,Bachelor,Monthly,False,False,CC1019,0.5,Exempt,False,Not in plan,False,2,2020-02-29,0,,2021-06-30,17,2.96,77654,58.95064703191519,0.40568802269379783
37,Taylor,Smith,Male,she/her,24,1995-11-30,Engineering,Tech,3,Senior Manager,"San Francisco, CA",,128919,False,0.0,True,0.0715,Full-time,Active,2019-11-30,,White,Married,Bachelor,Monthly,False,False,CC1005,0.8,Exempt,False,Not in plan,True,0,,0,,2021-06-30,19,3.96,133459,70.02079068134228,0.2918101835137171
38,Cameron,Johnson,Female,she/her,22,1998-11-30,Marketing,Commercial,1,Senior Manager,Remote,,69763,True,0.064,True,0.0161,Full-time,Active,2020-11-30,,Asian,Divorced,Bachelor,Monthly,False,False,CC1014,0.5,Non-exempt,False,Not in plan,False,0,,0,,2021-06-30,7,3.15,69763,63.492101201627754,0.3590560398279127
39,Casey,Williams,Female,he/him,51,1969-02-28,Sales,Commercial,3,Director,"New York, NY",,89135,True,0.112,True,0.0638,Full-time,Active,2020-02-29,,Hispanic,Single,High School,Monthly,False,True,CC1011,1.0,Exempt,True,In plan,False,0,,0,,2021-06-30,16,2.98,92291,54.28797342971726,0.45704996360834177
40,Robin,Davis,Female,he/him,42,1978-07-30,Customer Success,Commercial,2,Analyst,Remote,,74823,False,0.0,True,0.0146,Full-time,Active,2020-07-30,,Hispanic,Married,PhD,Monthly,False,False,CC1006,1.0,Exempt,False,Not in plan,False,4,2021-02-28,0,,2021-06-30,11,3.44,74823,71.18155764532392,0.2888265831929
41,Jordan,Wilson,Female,she/her,40,1981-02-28,Marketing,Commercial,3,Manager,"New York, NY",,63904,False,0.0,True,0.0384,Full-time,Terminated,2021-02-28,2022-03-28,White,Single,Bachelor,Monthly,False,False,CC1001,1.0,Exempt,False,Not in plan,True,3,2021-09-28,0,,2021-06-30,4,3.54,63904,72.55666418386859,0.25868658119221954
42,Casey,Smith,Male,he/him,40,1980-03-30,Operations,Corporate,3,Analyst,"New York, NY",,72197,False,0.0,True,0.0103,Full-time,Active,2020-03-30,,Black,Married,Bachelor,Monthly,False,False,CC1013,1.0,Exempt,False,Not in plan,False,0,,0,,2021-06-30,15,4.04,74804,84.3002652330212,0.19489519033972258
43,Morgan,Miller,Non-binary,she/her,39,1981-12-30,Operations,Corporate,3,Senior Manager,"New York, NY",,71453,False,0.0,True,0.0647,Full-time,Terminated,2020-12-30,2024-04-30,Black,Single,Bachelor,Monthly,False,False,CC1005,0.8,Exempt,False,Not in plan,False,1,2021-01-30,0,,2021-06-30,6,2.93,71453,52.93102786790581,0.4581494474619393
44,Taylor,Johnson,Female,ze/zir,33,1987-07-30,Finance,Corporate,3,Analyst,"Austin, TX",,93035,False,0.0,True,0.089,Full-time,Terminated,2020-07-30,2024-07-30,Hispanic,Married,PhD,Monthly,False,False,CC1007,0.5,Exempt,False,Not in plan,False,0,,0,,2021-06-30,11,1.61,93035,31.513679635736022,0.6916903121270926
45,Cameron,Jones,Male,she/her,40,1980-11-30,Finance,Corporate,2,Manager,Remote,,85305,False,0.0,True,0.0881,Full-time,Active,2020-11-30,,Hispanic,Single,Bachelor,Monthly,False,False,CC1003,1.0,Exempt,False,Not in plan,False,2,2021-06-30,0,,2021-06-30,7,2.64,85305,56.14512893616164,0.45038441879323987
47,Casey,Brown,Male,he/him,31,1990-01-30,Finance,Corporate,1,Senior Analyst,"San Francisco, CA",,86484,False,0.0,False,0.0,Full-time,Terminated,2021-01-30,2024-01-30,Asian,Married,Bachelor,Monthly,False,False,CC1000,1.0,Non-exempt,False,Not in plan,False,1,2021-03-30,0,,2021-06-30,5,3.51,86484,70.27793060137154,0.2901282550779256
49,Alex,Rodriguez,Female,she/her,51,1970-02-28,Engineering,Tech,1,Director,"Seattle, WA",,100123,False,0.0,False,0.0,Full-time,Active,2021-02-28,,White,Single,High School,Monthly,False,False,CC1013,1.0,Non-exempt,True,In plan,False,1,2021-11-28,0,,2021-06-30,4,3.58,100123,70.092853659147,0.3503947367393616
50,Robin,Miller,Female,he/him,29,1991-11-30,Marketing,Commercial,1,Senior Analyst,"Seattle, WA",,87966,False,0.0,False,0.0,Full-time,Terminated,2020-11-30,2021-09-30,White,Married,PhD,Monthly,False,False,CC1018,1.0,Non-exempt,False,Not in plan,False,0,,0,,2021-06-30,7,3.46,87966,77.71787744094891,0.25239534290084
51,Riley,Miller,Male,he/him,34,1986-01-30,Product,Tech,1,Director,"San Francisco, CA",,101414,True,0.07,True,0.0721,Full-time,Terminated,2020-01-30,2022-01-30,Black,Single,Associate,Monthly,False,False,CC1005,1.0,Non-exempt,False,Not in plan,False,0,,0,,2021-06-30,17,3.12,103276,69.82007646480463,0.2929884595807848
52,Cameron,Garcia,Female,she/her,41,1979-05-30,Engineering,Tech,3,Senior Manager,"Austin, TX",,113577,False,0.0,True,0.0137,Full-time,Active,2020-05-30,,Asian,Married,Bachelor,Monthly,False,False,CC1018,1.0,Exempt,False,Not in plan,False,0,,0,,2021-06-30,13,2.14,116783,46.214226734908664,0.5120117376054256
53,Morgan,Davis,Male,he/him,37,1982-06-30,Marketing,Commercial,1,Manager,"Seattle, WA",,64020,True,0.055,True,0.0516,Part-time,Terminated,2019-06-30,2023-12-30,White,Married,Bachelor,Monthly,False,False,CC1019,1.0,Non-exempt,False,Not in plan,False,1,2019-08-30,0,,2021-06-30,24,2.92,70796,62.725727758878406,0.38463086931879853
54,Jordan,Johnson,Female,she/her,25,1996-01-30,Marketing,Commercial,3,Analyst,"San Francisco, CA",,67609,False,0.0,False,0.0,Full-time,Terminated,2021-01-30,2022-01-30,Black,Divorced,Bachelor,Monthly,False,False,CC1014,1.0,Exempt,False,Not in plan,False,0,,0,,2021-06-30,5,3.42,67609,60.031910383525585,0.4085684541214431
55,Robin,Rodriguez,Male,she/her,34,1985-12-30,Finance,Corporate,1,VP,"Austin, TX",,84202,False,0.0,True,0.0253,Full-time,Terminated,2019-12-30,2023-04-30,Asian,Married,Bachelor,Monthly,False,False,CC1000,1.0,Non-exempt,False,Not in plan,False,1,2020-05-30,0,,2021-06-30,18,2.82,88205,60.88475259727725,0.38318333614785927
59,Cameron,Miller,Female,he/him,43,1978-04-30,Finance,Corporate,1,Director,"Austin, TX",,98484,False,0.0,True,0.0305,Full-time,Terminated,2021-04-30,2025-03-30,White,Married,Bachelor,Monthly,False,False,CC1007,1.0,Non-exempt,False,Not in plan,True,0,,0,,2021-06-30,2,2.41,98484,35.808949320447496,0.6219161089866206
60,Morgan,Johnson,Female,he/him,22,1998-05-30,Marketing,Commercial,3,Senior Manager,Remote,,75735,True,0.079,True,0.0683,Part-time,Active,2020-05-30,,Black,Divorced,Associate,Monthly,False,False,CC1001,1.0,Exempt,False,Not in plan,False,2,2021-01-30,0,,2021-06-30,13,3.4,77672,73.17979449355369,0.2299940850333897
61,Drew,Brown,Female,he/him,26,1994-01-30,Product,Tech,3,VP,"Seattle, WA",,110694,True,0.135,True,0.0967,Full-time,Active,2020-01-30,,White,Married,High School,Monthly,False,False,CC1008,0.8,Exempt,False,Not in plan,False,0,,0,,2021-06-30,17,3.1,114462,62.038309837591356,0.3869441332099036
62,Cameron,Garcia,Male,he/him,28,1992-07-30,Product,Tech,2,Senior Analyst,Remote,,119844,False,0.0,True,0.0482,Full-time,Active,2020-07-30,,Black,Married,Bachelor,Monthly,False,False,CC1004,1.0,Exempt,False,Not in plan,False,0,,0,,2021-06-30,11,2.21,119844,46.23135326471511,0.5107881156497004
63,Robin,Rodriguez,Non-binary,he/him,28,1992-03-30,Sales,Commercial,3,Analyst,"San Francisco, CA",,104752,True,0.173,True,0.0404,Contractor,Terminated,2020-03-30,2021-09-30,White,Single,Bachelor,Monthly,False,False,CC1000,1.0,Exempt,False,Not in plan,False,1,2020-08-30,0,,2021-06-30,15,2.06,108598,36.552953976876864,0.610181126440122
64,Morgan,Garcia,Female,she/her,22,1998-05-30,Sales,Commercial,2,VP,"New York, NY",,93366,True,0.199,True,0.04,Full-time,Terminated,2020-05-30,2023-03-30,Hispanic,Divorced,Bachelor,Monthly,False,False,CC1009,1.0,Exempt,False,Not in plan,False,0,,0,,2021-06-30,13,3.35,96274,69.19123413898743,0.30090644033666364
65,Cameron,Brown,Male,he/him,28,1992-05-30,HR,Corporate,1,Senior Director,"San Francisco, CA",,80919,False,0.0,True,0.0843,Full-time,Active,2020-05-30,,White,Single,Bachelor,Monthly,False,False,CC1001,0.5,Non-exempt,False,Not in plan,False,1,2020-09-30,0,,2021-06-30,13,3.11,84545,56.335051586017265,0.4136313069690279
67,Casey,Williams,Female,she/her,28,1992-03-30,Marketing,Commercial,2,VP,Remote,,82812,False,0.0,False,0.0,Full-time,Active,2020-03-30,,Asian,Married,Bachelor,Monthly,False,False,CC1010,1.0,Exempt,False,Not in plan,False,0,,0,,2021-06-30,15,2.57,84902,47.4136535461021,0.5339921625162011
68,Jordan,Wilson,Male,she/her,38,1981-10-30,Sales,Commercial,2,Analyst,"San Francisco, CA",,102368,True,0.095,True,0.0723,Full-time,Terminated,2019-10-30,2024-04-30,White,Widowed,Master,Monthly,False,False,CC1019,1.0,Exempt,False,Not in plan,False,1,2020-01-30,0,,2021-06-30,20,3.05,106463,57.10163927885207,0.3991688485457612
69,Riley,Davis,Female,she/her,33,1987-10-30,Marketing,Commercial,1,VP,"Austin, TX",,78605,False,0.0,True,0.0657,Full-time,Active,2020-10-30,,White,Married,Bachelor,Monthly,False,True,CC1016,1.0,Non-exempt,False,Not in plan,False,1,2021-08-30,0,,2021-06-30,8,2.16,78605,43.71433272873401,0.5619112209372458
70,Jordan,Brown,Male,she/her,37,1984-01-30,Product,Tech,1,Senior Analyst,Remote,,123265,False,0.0,True,0.0384,Full-time,Terminated,2021-01-30,2023-08-30,Asian,Single,Master,Monthly,False,False,CC1010,1.0,Non-exempt,False,Not in plan,False,0,,0,,2021-06-30,5,2.83,123265,52.116980943434235,0.49775058642859404
71,Jamie,Garcia,Female,he/him,33,1986-12-30,Engineering,Tech,1,VP,"Seattle, WA",,123110,True,0.061,True,0.0961,Full-time,Terminated,2019-12-30,2022-10-30,Asian,Single,Bachelor,Monthly,False,False,CC1018,1.0,Non-exempt,True,In plan,False,1,2020-06-30,0,,2021-06-30,18,3.61,126560,70.93607908600686,0.27995916672809407
72,Alex,Garcia,Female,she/her,25,1995-02-28,Engineering,Tech,2,Senior Director,"San Francisco, CA",,113970,False,0.0,True,0.0906,Full-time,Active,2020-02-29,,Hispanic,Married,Associate,Monthly,False,False,CC1015,0.8,Exempt,False,Not in plan,False,0,,0,,2021-06-30,16,2.89,119446,59.232894548214006,0.37558898290079507
73,Jordan,Davis,Male,he/him,22,1998-09-30,Engineering,Tech,1,Senior Manager,"San Francisco, CA",,131691,True,0.183,True,0.0357,Full-time,Active,2020-09-30,,White,Married,Master,Monthly,False,False,CC1007,0.8,Non-exempt,False,Not in plan,False,0,,0,,2021-06-30,9,3.46,131691,64.08100303427106,0.3638652601241206
75,Taylor,Smith,Male,he/him,36,1984-12-30,Sales,Commercial,3,Senior Director,"Seattle, WA",,97351,True,0.103,True,0.0599,Full-time,Active,2020-12-30,,White,Single,Bachelor,Monthly,False,False,CC1019,1.0,Exempt,False,Not in plan,False,2,2021-04-30,0,,2021-06-30,6,2.62,97351,44.44587349062239,0.5533232941360688
78,Alex,Miller,Male,she/her,36,1984-06-30,Sales,Commercial,2,Manager,"New York, NY",,88671,True,0.122,True,0.0944,Full-time,Active,2020-06-30,,White,Single,Master,Monthly,False,False,CC1003,0.8,Exempt,False,Not in plan,False,0,,0,,2021-06-30,12,2.78,91371,67.67196065711322,0.3196537872774846
79,Cameron,Rodriguez,Female,he/him,33,1986-09-30,Sales,Commercial,1,Senior Manager,"Seattle, WA",,88166,False,0.0,True,0.0486,Full-time,Active,2019-09-30,,Black,Single,Master,Monthly,False,False,CC1010,1.0,Non-exempt,False,Not in plan,False,0,,0,,2021-06-30,21,2.64,91228,47.81818809116004,0.5184638406183264
80,Jordan,Garcia,Female,he/him,32,1988-02-29,Product,Tech,3,Senior Director,"Seattle, WA",,120193,False,0.0,True,0.0689,Full-time,Active,2020-02-29,,White,Married,PhD,Monthly,False,False,CC1008,1.0,Exempt,False,Not in plan,False,0,,0,,2021-06-30,16,2.2,123913,44.246911142431586,0.4986718830553346
81,Jamie,Smith,Female,he/him,37,1982-07-30,Engineering,Tech,3,Analyst,"Seattle, WA",,128317,True,0.177,True,0.0227,Full-time,Terminated,2019-07-30,2023-01-30,Black,Single,Master,Monthly,False,False,CC1011,1.0,Exempt,False,Not in plan,False,1,2019-08-30,0,,2021-06-30,23,3.71,130816,70.03841802387535,0.3264609204055835
83,Cameron,Rodriguez,Female,she/her,30,1990-09-30,Support,Tech,2,Senior Analyst,"Austin, TX",,73326,False,0.0,True,0.0652,Full-time,Active,2020-09-30,,White,Single,Bachelor,Monthly,False,True,CC1007,0.8,Exempt,False,Not in plan,False,1,2021-03-30,0,,2021-06-30,9,3.44,73326,72.11579315414234,0.2905380232005481
84,Robin,Davis,Non-binary,he/him,26,1993-10-30,Product,Tech,2,VP,"San Francisco, CA",,114711,False,0.0,True,0.0126,Full-time,Terminated,2019-10-30,2022-02-28,Black,Single,PhD,Monthly,False,False,CC1005,1.0,Exempt,False,Not in plan,False,2,2020-03-30,0,,2021-06-30,20,3.13,117311,62.23171140913127,0.3849396997478395
85,Jordan,Miller,Female,he/him,37,1982-05-30,Product,Tech,1,Director,"Austin, TX",,100761,False,0.0,True,0.0272,Full-time,Terminated,2019-05-30,2023-03-30,Asian,Married,Bachelor,Monthly,False,False,CC1002,1.0,Non-exempt,False,Not in plan,False,0,,0,,2021-06-30,25,2.24,105937,32.87810940207446,0.6657856191071201
86,Jamie,Miller,Female,he/him,30,1989-05-30,Finance,Corporate,2,Analyst,"New York, NY",,91609,False,0.0,True,0.0787,Full-time,Terminated,2019-05-30,2023-12-30,White,Divorced,Bachelor,Monthly,False,False,CC1014,1.0,Exempt,False,Not in plan,False,1,2020-01-30,0,,2021-06-30,25,3.6,98745,69.68783707566995,0.3104568929149553
88,Cameron,Brown,Male,she/her,26,1995-04-30,Customer Success,Commercial,1,Senior Manager,Remote,,62525,False,0.0,True,0.0406,Contractor,Active,2021-04-30,,White,Married,Master,Monthly,False,False,CC1010,0.5,Non-exempt,False,Not in plan,False,0,,0,,2021-06-30,2,3.18,62525,71.52405437052025,0.2553268383959571
89,Morgan,Williams,Female,she/her,30,1989-09-30,Product,Tech,1,Analyst,"San Francisco, CA",,110304,False,0.0,True,0.092,Full-time,Terminated,2019-09-30,2023-07-30,Hispanic,Single,Bachelor,Monthly,False,False,CC1005,1.0,Non-exempt,False,Not in plan,False,1,2020-03-30,0,,2021-06-30,21,3.14,112627,57.49821257581177,0.3995805648606156
90,Taylor,Miller,Male,he/him,36,1984-05-30,Sales,Commercial,2,Senior Director,"New York, NY",,89821,True,0.121,True,0.0226,Full-time,Active,2020-05-30,,Other,Single,Bachelor,Monthly,False,False,CC1012,1.0,Exempt,False,Not in plan,False,1,2021-01-30,0,,2021-06-30,13,3.39,92325,48.51435172006069,0.5470846817219968
91,Casey,Smith,Male,she/her,37,1983-06-30,Sales,Commercial,4,Analyst,Remote,,114577,True,0.173,True,0.0892,Full-time,Active,2020-06-30,,Hispanic,Married,High School,Monthly,False,False,CC1012,1.0,Exempt,False,Not in plan,False,3,2021-04-30,0,,2021-06-30,12,3.34,117150,56.25404639644066,0.438377094921676
92,Drew,Jones,Male,she/her,35,1985-10-30,HR,Corporate,1,Senior Director,Remote,,70389,False,0.0,True,0.0637,Full-time,Terminated,2020-10-30,2022-02-28,White,Married,Bachelor,Monthly,False,False,CC1008,1.0,Non-exempt,False,Not in plan,False,1,2021-07-30,0,,2021-06-30,8,2.28,70389,46.0532720655601,0.5641044424348106
93,Taylor,Brown,Female,she/her,42,1978-10-30,Operations,Corporate,3,Analyst,"Austin, TX",,70818,False,0.0,True,0.0619,Full-time,Terminated,2020-10-30,2022-05-30,Hispanic,Married,Bachelor,Monthly,False,False,CC1010,1.0,Exempt,False,Not in plan,False,0,,0,,2021-06-30,8,3.29,70818,67.56956560412709,0.32999113977398936
94,Jordan,Williams,Male,she/her,31,1989-05-30,Product,Tech,1,Manager,"Seattle, WA",,112553,False,0.0,True,0.0437,Full-time,Terminated,2020-05-30,2022-04-30,Asian,Single,Master,Monthly,False,False,CC1009,1.0,Non-exempt,False,Not in plan,False,0,,0,,2021-06-30,13,3.14,115792,62.74849773370051,0.38840691978370373
95,Alex,Smith,Female,she/her,25,1995-06-30,Operations,Corporate,2,Senior Manager,"San Francisco, CA",,65852,False,0.0,True,0.098,Full-time,Terminated,2020-06-30,2021-10-30,Hispanic,Single,Bachelor,Monthly,False,False,CC1018,1.0,Exempt,False,Not in plan,False,0,,0,,2021-06-30,12,2.5,67642,48.261100436982076,0.513806300808104
